title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
"Sécurité, crise en Libye, économie et Tshisekedi : les grands enjeux du sommet de l’UA à Addis-Abeba",,,2019-01-08,"Premier voyage à Addis-Abeba pour Félix Tshisekedi, début de la présidence continentale pour Abdel Fattah al-Sissi, et même candidature inédite du roi d’Eswatini Mswati III pour lui succéder… Le 32e sommet de l’Union africaine devrait être celui des nouveautés.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2019/02/08/ua-moussa.jpg",https://www.jeuneafrique.com/732241/politique/securite-crise-en-libye-economie-et-tshisekedi-les-grands-enjeux-du-sommet-de-lua-a-addis-abeba/,eswatini,,jeuneafrique,fr,,
"Au Liberia, un tribunal pourrait bientôt juger les crimes de la guerre civile",,,2024-01-06,Les victimes le réclament depuis plus de vingt ans : la Chambre basse du Parlement libérien a adopté mardi 5 mars une motion pour créer un tribunal spécialisé dans les crimes de la guerre civile.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/22/afp__20231007__33xm3mq__v2__highres__topshotliberiapoliticselection.jpg",https://www.jeuneafrique.com/1544436/politique/au-liberia-un-tribunal-pourrait-bientot-juger-les-crimes-de-la-guerre-civile/,liberia,,jeuneafrique,fr,,
Présidentielle en Guinée équatoriale : Obiang réélu pour un sixième mandat,,,2022-01-27,"Au terme d’un scrutin sans suspense, Teodoro Obiang Nguema Mbasogo a été réélu avec un score officiel triomphal de 94,9%.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2022/10/20/jad20221020-ass-lhommedumois-obiangnguema.jpg",https://www.jeuneafrique.com/1396287/politique/presidentielle-en-guinee-equatoriale-obiang-reelu-pour-un-sixieme-mandat/,republic of the congo,,jeuneafrique,fr,,
"Gaza, Yémen et Somaliland : ce qu’il faut retenir de l’interview d’Ismaïl Omar Guelleh",,,2024-01-11,"La guerre menée par Israël à Gaza relève du « génocide », a jugé le président djiboutien lors de l’entretien qu’il a accordé à François Soudan. Le directeur de la rédaction de Jeune Afrique revient sur cette interview au micro de RFI.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/03/11/sdja-fs-djibouti.jpg",https://www.jeuneafrique.com/1545925/politique/gaza-yemen-et-somaliland-ce-quil-faut-retenir-de-linterview-dismail-omar-guelleh/,djibouti,,jeuneafrique,fr,,
"L’aéroport éthiopien d’Axoum, dans le Tigré, a rouvert après plus de trois ans de fermeture",,,2024-01-09,"Il avait subi de « lourds dommages » dès le début de la guerre dans la province. L’aéroport d’Axoum va opérer, à partir de ce dimanche, des vols commerciaux « réguliers ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.7267x0.5024/https://prod.cdn-medias.jeuneafrique.com/medias/2023/03/31/jad20230331-eco-ethiopian-airlines.jpg",https://www.jeuneafrique.com/1575546/economie-entreprises/laeroport-ethiopien-daxoum-dans-le-tigre-a-rouvert-apres-plus-de-trois-ans-de-fermeture/,ethiopia,,jeuneafrique,fr,,
Le journaliste français détenu en Éthiopie a été libéré,,,2024-01-01,Antoine Galindo avait été arrêté en marge du sommet de l’Union africaine. Il était soupçonné d’entretenir des liens avec des groupes séparatistes classés terroristes par Addis-Abeba.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/02/26/jad20240226-ass-ethiopie-france-arrestation-journaliste-antoine-galindo.jpg",https://www.jeuneafrique.com/1543041/politique/le-journaliste-francais-detenu-en-ethiopie-a-ete-libere/,ethiopia,,jeuneafrique,fr,,
Made in Africa : quand Madagascar rayonne grâce au caviar,,,2024-01-03,"Fondé par un trio d’associés, Acipenser relève le défi de produire du caviar dans un pays au climat des affaires réputé défavorable. Une réussite entrepreneuriale et industrielle qui a requis audace, fonds propres et intégration de la chaîne de valeur.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/03/01/ja20240301-eco-madagascar-rova-caviar-acipenser.jpg",https://www.jeuneafrique.com/1538526/economie-entreprises/made-in-africa-quand-madagascar-rayonne-grace-au-caviar/,mozambique,,jeuneafrique,fr,,
Burundi : les pays de la région enverront-ils des troupes ?,,,,"Le 17 décembre, l’Union africaine a voté le principe de l’envoi de la Mission africaine de prévention et de protection au Burundi (Maprobu), composée de 5 000 hommes. Mais quel pays dans la région est-il prêt à envoyer des soldats sur le sol burundais ? Décryptage.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2015/12/24/monusco.jpg",https://www.jeuneafrique.com/289792/politique/burundi-les-pays-de-la-region-enverront-ils-des-troupes/,seychelles,,jeuneafrique,fr,,
"Avec Lula, le Brésil retrouve ses ambitions africaines",,,2024-01-25,"Patrice Talon effectue une visite officielle de quatre jours au Brésil jusqu’au 26 mai. Le président béninois est le premier chef d’État africain à s’y rendre depuis le retour au pouvoir de Lula, en 2022. Tout un symbole.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.7639x0.3724/https://prod.cdn-medias.jeuneafrique.com/medias/2024/05/24/jad20240524-ass-benin-bresil-talon-lula.jpg",https://www.jeuneafrique.com/1571247/politique/avec-lula-le-bresil-retrouve-ses-ambitions-africaines/,benin,,jeuneafrique,fr,,
Législatives en Gambie : le parti d’Adama Barrow remporte une courte victoire,,,2022-01-10,"Le parti du président gambien devrait être obligé de forger une coalition pour gouverner, indiquent les résultats des élections législatives publiés dimanche.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2022/04/10/1ih66p-highres.jpg",https://www.jeuneafrique.com/1337665/politique/legislatives-en-gambie-le-parti-dadama-barrow-remporte-une-courte-victoire/,gambia,,jeuneafrique,fr,,
Présidentielle rwandaise : la stabilité est le principal enjeu de l’élection,,,2024-01-15,"Paul Kagame devrait être élu ce 15 juillet pour un quatrième mandat à la tête du Rwanda. Pour Yann Gwet, dans un pays qui ne peut se permettre le luxe de l’instabilité, les citoyens valident le choix d’accorder la priorité à la réduction de la pauvreté et à la réconciliation nationale.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/12/jad20240712-tribune-rwanda-presidentielle.jpg",https://www.jeuneafrique.com/1587595/politique/presidentielle-rwandaise-la-stabilite-est-le-principal-enjeu-de-lelection/,rwanda,,jeuneafrique,fr,,
"De Khartoum à Tarnac, des hommes et des révoltes",,,2017-01-09,"Un petit village français de Corrèze, dans le centre du pays, a accueilli une rencontre sur les mouvements d’opposition soudanais. Reportage au cœur de cette surprenante rencontre entre jeunes activistes français et soudanais.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2017/10/09/img_2127-min.jpg",https://www.jeuneafrique.com/481680/societe/de-khartoum-a-tarnac-des-hommes-et-des-revoltes/,tanzania,,jeuneafrique,fr,,
"Ndriana Razanamasy, le « fils de » à la conquête d’Antananarivo",,,2024-01-29,"Alors que la candidature de l’ancien président Marc Ravalomanana à la mairie d’Antananarivo a été rejetée, le fils de l’ex-Premier ministre Guy Willy Razanamasy est l’un des favoris pour le fauteuil.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/jad20240927-ass-madagascar-ndrina-razanamasy.jpg",https://www.jeuneafrique.com/1613630/politique/ndriana-razanamasy-le-fils-de-a-la-conquete-dantananarivo/,madagascar,,jeuneafrique,fr,,
"En Algérie, un jour de vote sans enjeu après une campagne présidentielle verrouillée",,,2024-01-07,"Ce samedi 7 septembre, les Algériens sont appelés aux urnes pour élire leur président. Un scrutin sous contrôle et sans grand suspense : depuis le 21 mars et la décision d’Abdelmadjid Tebboune d’avancer la date de l’élection, la seule issue semble être la reconduction du chef de l’État sortant.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/06/jad20240906-mmo-algerie-presidentielle-premier-tour-bilan.jpg",https://www.jeuneafrique.com/1606151/politique/en-algerie-un-jour-de-vote-sans-enjeu-apres-une-campagne-presidentielle-verrouillee/,algeria,,jeuneafrique,fr,,
"À Jérusalem, nouvelle polémique autour de l’esplanade des Mosquées",,,2024-01-27,"La polémique survient au lendemain d’une brusque flambée de violence entre le Hezbollah et l’armée israélienne à la frontière avec le Liban. À Gaza, les habitants du centre de la bande ont été une nouvelle fois appelés à se déplacer avant « une action forte » des troupes de l’État hébreu.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/27/gaza-deplaces.jpg",https://www.jeuneafrique.com/1602251/politique/a-jerusalem-nouvelle-polemique-autour-de-lesplanade-des-mosquees/,,,jeuneafrique,fr,,
"Simone et Laurent Gbagbo, divorce à l’ivoirienne",,,2024-01-05,"La récente polémique autour de l’usage du nom « Gbagbo » par l’ex-première dame a remis en lumière les relations tumultueuses de ce couple, dont l’histoire est intimement liée à celle de la politique ivoirienne. L’analyse de François Soudan, au micro de RFI.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.9248x0.2382/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/sdja-migr-1-2.png",https://www.jeuneafrique.com/1617163/politique/simone-et-laurent-gbagbo-divorce-a-livoirienne/,guinea-bissau,,jeuneafrique,fr,,
"Au Liberia, le président Boakai, vainqueur de Weah, a prêté serment à Monrovia",,,2024-01-22,"Le chef de l’État nouvellement élu, Joseph Boakai, 79 ans, a prêté serment le 22 janvier lors d’une cérémonie où il est apparu affaibli par la chaleur et les circonstances.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/22/afp__20231007__33xm3mq__v2__highres__topshotliberiapoliticselection.jpg",https://www.jeuneafrique.com/1528614/politique/au-liberia-le-president-boakai-vainqueur-de-weah-a-prete-serment-a-monrovia/,liberia,,jeuneafrique,fr,,
Comment Tiani accélère la mise en œuvre du pipeline Niger-Tchad,,,2024-01-14,"Tandis que ses relations diplomatiques se tendent avec le Bénin et engendrent des querelles pétrolières, le Niger a relancé un projet de pipeline vieux de plus d’une décennie. L’objectif est de raccorder les infrastructures pétrolières à celles établies entre le Tchad et le Cameroun. Coulisses.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/14/jad20240814-conf-eco-oleoduc-niger.jpg",https://www.jeuneafrique.com/1598648/economie-entreprises/comment-tiani-accelere-la-mise-en-oeuvre-du-pipeline-niger-tchad/,niger,,jeuneafrique,fr,,
"En Sierra Leone, Julius Maada Bio réélu dès le 1er tour ?",,,2023-01-27,"Le président sortant a récolté 55,86 % des voix, selon des résultats partiels fournis par la commission électorale et contestés par l’opposition. De violents heurts ont fait un mort au siège de l’APC, parti de Samura Kamara, le principal adversaire du chef de l’État.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/06/27/33kw62l-preview.jpg",https://www.jeuneafrique.com/1457690/politique/en-sierra-leone-julius-maada-bio-reelu-des-le-1er-tour/,sierra leone,,jeuneafrique,fr,,
Comment Faure Gnassingbé prépare le Togo à la Ve République,,,2024-01-24,"La nouvelle Constitution doit entrer en vigueur au plus tard le 5 mai 2025. D’ici là, il faudra élire les sénateurs, qui, avec les députés, choisiront un président du conseil disposant de tous les pouvoirs… Le chef de l’État togolais et son gouvernement élaborent les ordonnances et fixent le calendrier pour basculer vers un système parlementaire.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/18/jad20270718-ass-togo-faure-nouvele-constitution.jpg",https://www.jeuneafrique.com/1589749/politique/comment-faure-gnassingbe-prepare-le-togo-a-la-ve-republique/,gabon,,jeuneafrique,fr,,
"En Guinée équatoriale, le mystérieux assassinat d’« Abuelo Lima », beau-frère du président Obiang",,,2023-01-08,"Parent de Teodoro Obiang Nguema Mbasogo, José Lima Gonzalo a été retrouvé mort à son domicile de Malabo, le 21 octobre. L’enquête s’oriente vers une histoire de jalousie et de vengeance. Mais le profil de la victime politise l’affaire.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4530x0.2663/https://prod.cdn-medias.jeuneafrique.com/medias/2023/11/08/jad20231108-ass-guinee-jose-lima-gonzalo-01.jpg",https://www.jeuneafrique.com/1502065/politique/en-guinee-equatoriale-le-mysterieux-assassinat-dabuelo-lima-beau-frere-du-president-obiang/,equatorial guinea,,jeuneafrique,fr,,
"Présidentielle aux Comores : Assoumani réélu, Moroni dans la rue",,,2024-01-18,"Depuis que la commission électorale a annoncé la victoire d’Azali Assoumani, les scènes d’émeute se sont multipliées dans la capitale. Le président ouvrira-t-il des négociations avec l’opposition ?",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4812x0.3625/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/17/jad20240117-pol-comores-elections-1.jpg",https://www.jeuneafrique.com/1527048/politique/presidentielle-aux-comores-assoumani-reelu-moroni-dans-la-rue/,comoros,,jeuneafrique,fr,,
"« Monsieur le président, donnez-moi votre job ! »",,,2017-01-13,"Grace, Nkosazana, Ellen, Joyce, Isabel : elles sont cinq femmes puissantes nichées au cœur du pouvoir, de ses fortunes et de ses infortunes, dans le collimateur impitoyable des médias en cette fin d’année 2017.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2017/10/26/sipa_ap20790529_000001-e1509021902834.jpg",https://www.jeuneafrique.com/491469/politique/monsieur-le-president-donnez-moi-votre-job/,malawi,,jeuneafrique,fr,,
Gambie : la pression s’accentue sur Adama Barrow pour que Yahya Jammeh soit jugé,,,2022-01-12,"Le président gambien s’est engagé à juger les responsables des crimes commis sous la dictature de son prédécesseur, dont l’ancien autocrate lui-même. Ce dernier sera-t-il extradé ? Voici les détails du dispositif mis en place.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2022/09/09/jad20220909-conf-gambie-barrow-jammeh.jpg",https://www.jeuneafrique.com/1374866/politique/gambie-la-pression-saccentue-sur-adama-barrow-pour-que-yahya-jammeh-soit-juge/,gambia,,jeuneafrique,fr,,
"Au Liberia, l’ancien président Weah dénonce une justice « instrumentalisée »",,,2024-01-01,"George Weah a dénoncé le 31 juillet une justice instrumentalisée par son successeur, après l’inculpation pour corruption de son ex-ministre des Finances et de quatre anciens responsables.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/01/ja_31182hr_20240801_georgeweah2018.webp",https://www.jeuneafrique.com/1594780/politique/au-liberia-lancien-president-weah-denonce-une-justice-instrumentalisee/,liberia,,jeuneafrique,fr,,
"Au Niger, les pluies torrentielles font 15 morts en une journée",,,2024-01-01,"Quinze personnes sont décédées dans la seule journée du 30 août à cause des fortes pluies qui se sont abattues dans la ville de Maradi, dans le centre-sud du pays, a annoncé ce 1er septembre le gouverneur de la région.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/01/afp__20240822__36ej8bb__v1__highres__nigerweatherflood-scaled.jpg",https://www.jeuneafrique.com/1604010/politique/au-niger-les-pluies-torrentielles-font-15-morts-en-une-journee/,senegal,,jeuneafrique,fr,,
Expulser les Congolais de Mayotte : un coup de com’ ?,,,2024-01-04,Le nouveau ministre français de l’Intérieur a voulu faire preuve de fermeté en annonçant l’expulsion par avion de Congolais en situation irrégulière à Mayotte. Mais la procédure n’a rien d’inédit.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad-20241004-ass-rdc-politique-retailleau.jpg",https://www.jeuneafrique.com/1616977/politique/expulser-les-congolais-de-mayotte-un-coup-de-com/,democratic republic of the congo,,jeuneafrique,fr,,
"Crise politique en Somalie : Farmajo-Roble, dangereux duel au sommet de l’État",,,2021-01-29,"Depuis son intronisation à la tête du gouvernement en septembre 2020, Mohamed Hussein Roble n’a cessé de faire de l’ombre au président Farmajo. Au point de provoquer une crise ouverte entre les deux têtes de l’exécutif.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2021/09/29/montage_48.jpg",https://www.jeuneafrique.com/1237581/politique/crise-politique-en-somalie-farmajo-roble-dangereux-duel-au-sommet-de-letat/,somalia,,jeuneafrique,fr,,
"Lesotho : inculpé pour le meurtre de son ex-femme, le Premier ministre Thomas Thabane démissionne",,,2020-01-21,"Le Premier ministre, qui avait été investi deux jours après l’assassinat de son épouse, sera inculpé vendredi de son meurtre. Le chef de gouvernement a annoncé sa démission d’ici « fin juillet ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2020/02/21/3647b97b4aa57ecf2c439aed2a1f810b39f9cd8c-1.jpg",https://www.jeuneafrique.com/899663/politique/lesotho-inculpe-pour-le-meurtre-de-son-ex-femme-le-premier-ministre-thomas-thabane-demissionne/,lesotho,,jeuneafrique,fr,,
Alternances démocratiques en Afrique : qu’est devenu votre ancien président ?,,,2016-01-01,"À quand remonte la dernière alternance démocratique dans votre pays et qu’est devenu votre dernier chef d’État dont la succession s’est déroulée de manière pacifique ? De l’Algérien Liamine Zéroual en 1999 au Béninois Yayi Boni en 2016, zoom sur ces présidents qui ne se sont pas accrochés au pouvoir.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2016/06/01/boni.jpg",https://www.jeuneafrique.com/328167/politique/alternance-democratique-afrique-devenus-vos-derniers-ex-presidents/,seychelles,,jeuneafrique,fr,,
"Au Mali, Assimi Goïta veut « ajuster la stratégie » militaire face aux jihadistes",,,2024-01-24,"Une semaine après la double attaque dans la capitale malienne, le chef de la junte a dressé un état des lieux des dispositifs sécuritaires afin de « donner de nouvelles orientations » à la lutte contre le terrorisme.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/24/jad20240924-ass-mali-goita-strategie-militaire-attaques.jpg",https://www.jeuneafrique.com/1613052/politique/au-mali-assimi-goita-veut-ajuster-la-strategie-militaire-face-aux-jihadistes/,mali,,jeuneafrique,fr,,
